,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
131,2022-12-27,154.44844653995497,126.36787735754501,184.96262022764287,154.44844653995497,154.44844653995497,2.072685679462174,2.072685679462174,2.072685679462174,2.072685679462174,2.072685679462174,2.072685679462174,0.0,0.0,0.0,156.52113221941715
132,2022-12-28,153.89839570451028,126.039950828138,186.5015748208437,153.89839570451028,153.89839570451028,2.758688781989607,2.758688781989607,2.758688781989607,2.758688781989607,2.758688781989607,2.758688781989607,0.0,0.0,0.0,156.65708448649988
133,2022-12-29,153.34834486906558,127.88622886539343,187.44459104050398,153.34834486906558,153.34834486906558,3.3146453562161016,3.3146453562161016,3.3146453562161016,3.3146453562161016,3.3146453562161016,3.3146453562161016,0.0,0.0,0.0,156.66299022528167
134,2022-12-30,152.79829403362086,127.63472724000725,186.82332562373793,152.79829403362086,152.79829403362086,4.260169038965918,4.260169038965918,4.260169038965918,4.260169038965918,4.260169038965918,4.260169038965918,0.0,0.0,0.0,157.0584630725868
135,2023-01-03,150.59809069184206,120.4891865149275,185.594285942522,150.59809069184206,150.59809069184206,2.0726856794621553,2.0726856794621553,2.0726856794621553,2.0726856794621553,2.0726856794621553,2.0726856794621553,0.0,0.0,0.0,152.6707763713042
136,2023-01-04,150.56591372278362,120.6909678733238,184.680954079077,150.56591372278362,150.56591372278362,2.758688781989708,2.758688781989708,2.758688781989708,2.758688781989708,2.758688781989708,2.758688781989708,0.0,0.0,0.0,153.32460250477334
137,2023-01-05,150.53373675372524,125.04769507668593,184.56684110667712,150.53373675372524,150.53373675372524,3.3146453561935836,3.3146453561935836,3.3146453561935836,3.3146453561935836,3.3146453561935836,3.3146453561935836,0.0,0.0,0.0,153.84838210991882
138,2023-01-06,150.50155978466682,124.78480227215991,183.97667562060346,150.50155978466682,150.50155978466682,4.26016903896945,4.26016903896945,4.26016903896945,4.26016903896945,4.26016903896945,4.26016903896945,0.0,0.0,0.0,154.76172882363628
139,2023-01-09,150.40502887749162,125.57000438200235,185.67832131032927,150.40502887749162,150.40502887749162,4.988421676269795,4.988421676269795,4.988421676269795,4.988421676269795,4.988421676269795,4.988421676269795,0.0,0.0,0.0,155.3934505537614
140,2023-01-10,150.3728519084332,121.85119259983878,182.04245063252384,150.3728519084332,150.3728519084332,2.0726856794526833,2.0726856794526833,2.0726856794526833,2.0726856794526833,2.0726856794526833,2.0726856794526833,0.0,0.0,0.0,152.4455375878859
141,2023-01-11,150.3406749393748,123.27690957343134,182.0159442061336,150.3406749393748,150.3406749393748,2.7586887819840604,2.7586887819840604,2.7586887819840604,2.7586887819840604,2.7586887819840604,2.7586887819840604,0.0,0.0,0.0,153.09936372135886
142,2023-01-12,150.3084979703164,124.3592688907564,183.81720936939527,150.3084979703164,150.3084979703164,3.3146453562079565,3.3146453562079565,3.3146453562079565,3.3146453562079565,3.3146453562079565,3.3146453562079565,0.0,0.0,0.0,153.62314332652437
143,2023-01-13,150.276321001258,125.52714223602344,185.97893033073493,150.276321001258,150.276321001258,4.26016903897298,4.26016903897298,4.26016903897298,4.26016903897298,4.26016903897298,4.26016903897298,0.0,0.0,0.0,154.53649004023097
144,2023-01-17,151.73809535835082,123.84353065247842,185.6721251082893,151.73809535835082,151.73809535835082,2.0726856794526634,2.0726856794526634,2.0726856794526634,2.0726856794526634,2.0726856794526634,2.0726856794526634,0.0,0.0,0.0,153.81078103780348
145,2023-01-18,152.103538947624,125.82818231430693,185.7945035249793,152.103538947624,152.103538947624,2.758688781984162,2.758688781984162,2.758688781984162,2.758688781984162,2.758688781984162,2.758688781984162,0.0,0.0,0.0,154.86222772960815
146,2023-01-19,152.4689825368972,125.52615524141444,185.52932228458943,152.4689825368972,152.4689825368972,3.314645356204574,3.314645356204574,3.314645356204574,3.314645356204574,3.314645356204574,3.314645356204574,0.0,0.0,0.0,155.78362789310177
147,2023-01-20,152.83442612617037,128.48021104667436,187.34494659970773,152.83442612617037,152.83442612617037,4.260169038962816,4.260169038962816,4.260169038962816,4.260169038962816,4.260169038962816,4.260169038962816,0.0,0.0,0.0,157.0945951651332
148,2023-01-23,153.93075689398995,129.2553291289062,188.44592122192782,153.93075689398995,153.93075689398995,4.9884216762537275,4.9884216762537275,4.9884216762537275,4.9884216762537275,4.9884216762537275,4.9884216762537275,0.0,0.0,0.0,158.91917857024367
149,2023-01-24,154.29620048326316,124.83734170355285,186.95339850410411,154.29620048326316,154.29620048326316,2.0726856794526465,2.0726856794526465,2.0726856794526465,2.0726856794526465,2.0726856794526465,2.0726856794526465,0.0,0.0,0.0,156.3688861627158
150,2023-01-25,154.66164407253635,128.1958166514148,189.35786820724593,154.66164407253635,154.66164407253635,2.758688781986567,2.758688781986567,2.758688781986567,2.758688781986567,2.758688781986567,2.758688781986567,0.0,0.0,0.0,157.4203328545229
151,2023-01-26,155.02708766180953,127.64896044849309,189.5409856248093,155.02708766180953,155.02708766180953,3.314645356210069,3.314645356210069,3.314645356210069,3.314645356210069,3.314645356210069,3.314645356210069,0.0,0.0,0.0,158.3417330180196
152,2023-01-27,155.39253125524746,131.08039270614603,191.230046909088,155.39253125524746,155.39253125524746,4.260169039005154,4.260169039005154,4.260169039005154,4.260169039005154,4.260169039005154,4.260169039005154,0.0,0.0,0.0,159.6527002942526
153,2023-01-30,156.4888620355611,131.83977395224812,192.9930177425382,156.4888620355611,156.4888620355611,4.988421676251356,4.988421676251356,4.988421676251356,4.988421676251356,4.988421676251356,4.988421676251356,0.0,0.0,0.0,161.47728371181248
154,2023-01-31,156.85430562899904,128.87623318408694,190.3870307800455,156.85430562899904,156.85430562899904,2.0726856794479005,2.0726856794479005,2.0726856794479005,2.0726856794479005,2.0726856794479005,2.0726856794479005,0.0,0.0,0.0,158.92699130844693
155,2023-02-01,157.21974922243692,127.72152039266744,188.2381366949031,157.21974922243692,157.21974922243692,2.758688781983223,2.758688781983223,2.758688781983223,2.758688781983223,2.758688781983223,2.758688781983223,0.0,0.0,0.0,159.97843800442013
156,2023-02-02,157.58519281587485,132.54562337355574,190.65996050256675,157.58519281587485,157.58519281587485,3.3146453562155656,3.3146453562155656,3.3146453562155656,3.3146453562155656,3.3146453562155656,3.3146453562155656,0.0,0.0,0.0,160.89983817209043
157,2023-02-03,157.95063640931272,133.27449730958864,193.74333730158068,157.95063640931272,157.95063640931272,4.260169038981296,4.260169038981296,4.260169038981296,4.260169038981296,4.260169038981296,4.260169038981296,0.0,0.0,0.0,162.21080544829402
158,2023-02-06,159.0469671896264,132.67026205650967,196.67097886647917,159.0469671896264,159.0469671896264,4.988421676259805,4.988421676259805,4.988421676259805,4.988421676259805,4.988421676259805,4.988421676259805,0.0,0.0,0.0,164.0353888658862
159,2023-02-07,159.41241078306433,130.49214527398166,193.66502794212926,159.41241078306433,159.41241078306433,2.072685679468091,2.072685679468091,2.072685679468091,2.072685679468091,2.072685679468091,2.072685679468091,0.0,0.0,0.0,161.48509646253243
160,2023-02-08,159.77785437605638,133.38456137508783,191.373557856236,159.77785437605638,159.77785437605638,2.7586887819856267,2.7586887819856267,2.7586887819856267,2.7586887819856267,2.7586887819856267,2.7586887819856267,0.0,0.0,0.0,162.536543158042
161,2023-02-09,160.1432979690484,133.858311401134,196.64993248540213,160.1432979690484,160.1432979690484,3.31464535622106,3.31464535622106,3.31464535622106,3.31464535622106,3.31464535622106,3.31464535622106,0.0,0.0,0.0,163.45794332526947
162,2023-02-10,160.50874156204048,131.9690627915696,194.2012155638536,160.50874156204048,160.50874156204048,4.260169038984826,4.260169038984826,4.260169038984826,4.260169038984826,4.260169038984826,4.260169038984826,0.0,0.0,0.0,164.7689106010253
163,2023-02-13,161.6050723410166,134.71675568683148,195.50223869003509,161.6050723410166,161.6050723410166,4.988421676268254,4.988421676268254,4.988421676268254,4.988421676268254,4.988421676268254,4.988421676268254,0.0,0.0,0.0,166.59349401728485
164,2023-02-14,161.97051593400863,133.7468302771043,195.81830759145691,161.97051593400863,161.97051593400863,2.0726856794538917,2.0726856794538917,2.0726856794538917,2.0726856794538917,2.0726856794538917,2.0726856794538917,0.0,0.0,0.0,164.04320161346251
165,2023-02-15,162.33595952700065,133.33986701589797,196.51584619598708,162.33595952700065,162.33595952700065,2.7586887819834245,2.7586887819834245,2.7586887819834245,2.7586887819834245,2.7586887819834245,2.7586887819834245,0.0,0.0,0.0,165.0946483089841
166,2023-02-16,162.70140311999273,135.94305208124032,195.39313865546518,162.70140311999273,162.70140311999273,3.314645356217677,3.314645356217677,3.314645356217677,3.314645356217677,3.314645356217677,3.314645356217677,0.0,0.0,0.0,166.01604847621041
167,2023-02-17,163.0668467129848,136.6078719887755,196.9777550888129,163.0668467129848,163.0668467129848,4.260169038974662,4.260169038974662,4.260169038974662,4.260169038974662,4.260169038974662,4.260169038974662,0.0,0.0,0.0,167.32701575195946
168,2023-02-21,164.5286210792753,133.96861682801082,196.92690519982875,164.5286210792753,164.5286210792753,2.0726856794538726,2.0726856794538726,2.0726856794538726,2.0726856794538726,2.0726856794538726,2.0726856794538726,0.0,0.0,0.0,166.60130675872918
169,2023-02-22,164.89406467084794,138.8325091229827,197.30405583564612,164.89406467084794,164.89406467084794,2.7586887819858297,2.7586887819858297,2.7586887819858297,2.7586887819858297,2.7586887819858297,2.7586887819858297,0.0,0.0,0.0,167.65275345283376
170,2023-02-23,165.25950826242055,138.15540204409953,198.67040560800967,165.25950826242055,165.25950826242055,3.314645356204038,3.314645356204038,3.314645356204038,3.314645356204038,3.314645356204038,3.314645356204038,0.0,0.0,0.0,168.5741536186246
171,2023-02-24,165.6249518539932,139.93927452299982,199.79594140237234,165.6249518539932,165.6249518539932,4.260169039003305,4.260169039003305,4.260169039003305,4.260169039003305,4.260169039003305,4.260169039003305,0.0,0.0,0.0,169.8851208929965
172,2023-02-27,166.72128262871107,139.91782151218126,202.39436760211223,166.72128262871107,166.72128262871107,4.9884216762743305,4.9884216762743305,4.9884216762743305,4.9884216762743305,4.9884216762743305,4.9884216762743305,0.0,0.0,0.0,171.7097043049854
173,2023-02-28,167.08672622028368,139.46172474088345,199.52193865142772,167.08672622028368,167.08672622028368,2.072685679469337,2.072685679469337,2.072685679469337,2.072685679469337,2.072685679469337,2.072685679469337,0.0,0.0,0.0,169.15941189975302
174,2023-03-01,167.45216981185632,136.7053587787602,200.71310621816409,167.45216981185632,167.45216981185632,2.7586887819882344,2.7586887819882344,2.7586887819882344,2.7586887819882344,2.7586887819882344,2.7586887819882344,0.0,0.0,0.0,170.21085859384456
175,2023-03-02,167.81761340342894,141.66025403876674,202.8025582426417,167.81761340342894,167.81761340342894,3.3146453562006557,3.3146453562006557,3.3146453562006557,3.3146453562006557,3.3146453562006557,3.3146453562006557,0.0,0.0,0.0,171.1322587596296
176,2023-03-03,168.1830569909602,144.87937628339543,203.62249947985993,168.1830569909602,168.1830569909602,4.260169038993142,4.260169038993142,4.260169038993142,4.260169038993142,4.260169038993142,4.260169038993142,0.0,0.0,0.0,172.44322602995337
177,2023-03-06,169.27938775355392,141.94103553712895,205.20687061010065,169.27938775355392,169.27938775355392,4.988421676249812,4.988421676249812,4.988421676249812,4.988421676249812,4.988421676249812,4.988421676249812,0.0,0.0,0.0,174.26780942980372
178,2023-03-07,169.64483134108514,141.49860055508515,201.21421169274907,169.64483134108514,169.64483134108514,2.0726856794693194,2.0726856794693194,2.0726856794693194,2.0726856794693194,2.0726856794693194,2.0726856794693194,0.0,0.0,0.0,171.71751702055445
179,2023-03-08,170.01027492861638,143.64747003761897,205.61174681175513,170.01027492861638,170.01027492861638,2.7586887819860313,2.7586887819860313,2.7586887819860313,2.7586887819860313,2.7586887819860313,2.7586887819860313,0.0,0.0,0.0,172.7689637106024
180,2023-03-09,170.3757185161476,143.17579321334523,202.34973987085618,170.3757185161476,170.3757185161476,3.3146453562150286,3.3146453562150286,3.3146453562150286,3.3146453562150286,3.3146453562150286,3.3146453562150286,0.0,0.0,0.0,173.69036387236264
181,2023-03-10,170.74116210367882,144.86602138299435,206.83168832161743,170.74116210367882,170.74116210367882,4.260169038982978,4.260169038982978,4.260169038982978,4.260169038982978,4.260169038982978,4.260169038982978,0.0,0.0,0.0,175.0013311426618
182,2023-03-13,171.83749286627253,149.5885017678995,208.8669457489598,171.83749286627253,171.83749286627253,4.9884216762582625,4.9884216762582625,4.9884216762582625,4.9884216762582625,4.9884216762582625,4.9884216762582625,0.0,0.0,0.0,176.8259145425308
183,2023-03-14,172.2029364538038,144.55102018940053,202.34674573445903,172.2029364538038,172.2029364538038,2.0726856794645725,2.0726856794645725,2.0726856794645725,2.0726856794645725,2.0726856794645725,2.0726856794645725,0.0,0.0,0.0,174.27562213326837
184,2023-03-15,172.5683800281303,145.9667554370232,206.78602482275323,172.5683800281303,172.5683800281303,2.7586887819884365,2.7586887819884365,2.7586887819884365,2.7586887819884365,2.7586887819884365,2.7586887819884365,0.0,0.0,0.0,175.32706881011873
185,2023-03-16,172.93382360245684,144.51435416861472,203.98459523196158,172.93382360245684,172.93382360245684,3.314645356211646,3.314645356211646,3.314645356211646,3.314645356211646,3.314645356211646,3.314645356211646,0.0,0.0,0.0,176.2484689586685
186,2023-03-17,173.2992671767834,148.91586058825735,206.78482793539024,173.2992671767834,173.2992671767834,4.2601690389728155,4.2601690389728155,4.2601690389728155,4.2601690389728155,4.2601690389728155,4.2601690389728155,0.0,0.0,0.0,177.5594362157562
187,2023-03-20,174.39559789976298,148.22893703377412,210.27448550587718,174.39559789976298,174.39559789976298,4.988421676277533,4.988421676277533,4.988421676277533,4.988421676277533,4.988421676277533,4.988421676277533,0.0,0.0,0.0,179.38401957604052
188,2023-03-21,174.76104147408952,146.84078048573247,207.00847514942006,174.76104147408952,174.76104147408952,2.0726856794598283,2.0726856794598283,2.0726856794598283,2.0726856794598283,2.0726856794598283,2.0726856794598283,0.0,0.0,0.0,176.83372715354935
189,2023-03-22,175.12648504841604,147.8236636985855,208.45974117357937,175.12648504841604,175.12648504841604,2.758688781985093,2.758688781985093,2.758688781985093,2.758688781985093,2.758688781985093,2.758688781985093,0.0,0.0,0.0,177.88517383040113
190,2023-03-23,175.49192862274256,145.65291901602063,210.9118488364482,175.49192862274256,175.49192862274256,3.314645356208263,3.314645356208263,3.314645356208263,3.314645356208263,3.314645356208263,3.314645356208263,0.0,0.0,0.0,178.80657397895084
191,2023-03-24,175.8573721970691,151.08459023227323,210.11607084876997,175.8573721970691,175.8573721970691,4.260169038976346,4.260169038976346,4.260169038976346,4.260169038976346,4.260169038976346,4.260169038976346,0.0,0.0,0.0,180.11754123604547
192,2023-03-27,176.95370292492288,148.81396894921758,212.34575927422748,176.95370292492288,176.95370292492288,4.988421676242195,4.988421676242195,4.988421676242195,4.988421676242195,4.988421676242195,4.988421676242195,0.0,0.0,0.0,181.94212460116506
193,2023-03-28,177.31914650087413,145.84780977902233,210.0131056062567,177.31914650087413,177.31914650087413,2.072685679455081,2.072685679455081,2.072685679455081,2.072685679455081,2.072685679455081,2.072685679455081,0.0,0.0,0.0,179.3918321803292
194,2023-03-29,177.6845900768254,149.01737914220237,210.92909433300778,177.6845900768254,177.6845900768254,2.7586887819874972,2.7586887819874972,2.7586887819874972,2.7586887819874972,2.7586887819874972,2.7586887819874972,0.0,0.0,0.0,180.4432788588129
195,2023-03-30,178.05003365277668,149.67246095780786,211.72255626766972,178.05003365277668,178.05003365277668,3.314645356203502,3.314645356203502,3.314645356203502,3.314645356203502,3.314645356203502,3.314645356203502,0.0,0.0,0.0,181.36467900898018
196,2023-03-31,178.4154772287279,150.32235172614864,211.8180134399423,178.4154772287279,178.4154772287279,4.260169038952488,4.260169038952488,4.260169038952488,4.260169038952488,4.260169038952488,4.260169038952488,0.0,0.0,0.0,182.67564626768038
197,2023-04-03,179.51180795658172,155.0904001567339,215.88007456246106,179.51180795658172,179.51180795658172,4.988421676250645,4.988421676250645,4.988421676250645,4.988421676250645,4.988421676250645,4.988421676250645,0.0,0.0,0.0,184.50022963283237
198,2023-04-04,179.877251532533,154.49135035111965,212.9515596126752,179.877251532533,179.877251532533,2.0726856794550628,2.0726856794550628,2.0726856794550628,2.0726856794550628,2.0726856794550628,2.0726856794550628,0.0,0.0,0.0,181.94993721198807
199,2023-04-05,180.2426951084843,152.03481286586785,212.13684810958367,180.2426951084843,180.2426951084843,2.758688781987598,2.758688781987598,2.758688781987598,2.758688781987598,2.758688781987598,2.758688781987598,0.0,0.0,0.0,183.00138389047189
200,2023-04-06,180.60813867589977,153.5571910163778,212.93832879140191,180.60813867589977,180.60813867589977,3.3146453562001192,3.3146453562001192,3.3146453562001192,3.3146453562001192,3.3146453562001192,3.3146453562001192,0.0,0.0,0.0,183.92278403209988
201,2023-04-10,182.06991294556164,156.1235513654998,218.24681390253212,182.06991294556164,182.06991294556164,4.988421676248271,4.988421676248271,4.988421676248271,4.988421676248271,4.988421676248271,4.988421676248271,0.0,0.0,0.0,187.0583346218099
202,2023-04-11,182.4353565129771,154.4437990336954,213.87857408646497,182.4353565129771,182.4353565129771,2.072685679445591,2.072685679445591,2.072685679445591,2.072685679445591,2.072685679445591,2.072685679445591,0.0,0.0,0.0,184.5080421924227
203,2023-04-12,182.80080008039258,155.73933851233772,215.98973685267765,182.80080008039258,182.80080008039258,2.7586887819877,2.7586887819877,2.7586887819877,2.7586887819877,2.7586887819877,2.7586887819877,0.0,0.0,0.0,185.55948886238028
204,2023-04-13,183.16624364780805,156.5614721017434,218.49188607030132,183.16624364780805,183.16624364780805,3.3146453562144926,3.3146453562144926,3.3146453562144926,3.3146453562144926,3.3146453562144926,3.3146453562144926,0.0,0.0,0.0,186.48088900402254
205,2023-04-14,183.5316872152235,157.57477214897796,217.28702519766182,183.5316872152235,183.5316872152235,4.260169038984661,4.260169038984661,4.260169038984661,4.260169038984661,4.260169038984661,4.260169038984661,0.0,0.0,0.0,187.79185625420817
206,2023-04-17,184.62801791746995,157.67704113074015,221.48834087700476,184.62801791746995,184.62801791746995,4.9884216762459,4.9884216762459,4.9884216762459,4.9884216762459,4.9884216762459,4.9884216762459,0.0,0.0,0.0,189.61643959371585
207,2023-04-18,184.99346148488544,157.4653535988898,219.65925695617153,184.99346148488544,184.99346148488544,2.072685679465782,2.072685679465782,2.072685679465782,2.072685679465782,2.072685679465782,2.072685679465782,0.0,0.0,0.0,187.06614716435124
208,2023-04-19,185.35890505230094,158.1408011917121,218.57295240499866,185.35890505230094,185.35890505230094,2.758688781987801,2.758688781987801,2.758688781987801,2.758688781987801,2.758688781987801,2.758688781987801,0.0,0.0,0.0,188.11759383428875
209,2023-04-20,185.7243486197164,157.74519160474762,218.9530047191107,185.7243486197164,185.7243486197164,3.314645356211111,3.314645356211111,3.314645356211111,3.314645356211111,3.314645356211111,3.314645356211111,0.0,0.0,0.0,189.03899397592753
210,2023-04-21,186.08979218713188,161.68686215252308,219.9598650212941,186.08979218713188,186.08979218713188,4.2601690389881925,4.2601690389881925,4.2601690389881925,4.2601690389881925,4.2601690389881925,4.2601690389881925,0.0,0.0,0.0,190.34996122612006
211,2023-04-24,187.18612288937828,160.63352178600002,220.56947800774591,187.18612288937828,187.18612288937828,4.98842167626517,4.98842167626517,4.98842167626517,4.98842167626517,4.98842167626517,4.98842167626517,0.0,0.0,0.0,192.17454456564346
212,2023-04-25,187.55156645679375,161.82371148556305,222.32815198026046,187.55156645679375,187.55156645679375,2.0726856794610353,2.0726856794610353,2.0726856794610353,2.0726856794610353,2.0726856794610353,2.0726856794610353,0.0,0.0,0.0,189.6242521362548
213,2023-04-26,187.91701002420922,161.44816697764216,220.2861295366847,187.91701002420922,187.91701002420922,2.7586887819844566,2.7586887819844566,2.7586887819844566,2.7586887819844566,2.7586887819844566,2.7586887819844566,0.0,0.0,0.0,190.67569880619368
214,2023-04-27,188.2824535916247,160.0771081526786,223.45941053919074,188.2824535916247,188.2824535916247,3.314645356216605,3.314645356216605,3.314645356216605,3.314645356216605,3.314645356216605,3.314645356216605,0.0,0.0,0.0,191.5970989478413
215,2023-04-28,188.64789715904016,163.07893863290607,221.79946566234477,188.64789715904016,188.64789715904016,4.260169038991724,4.260169038991724,4.260169038991724,4.260169038991724,4.260169038991724,4.260169038991724,0.0,0.0,0.0,192.9080661980319
216,2023-05-01,189.74422786128662,163.14169806913597,224.49260635060082,189.74422786128662,189.74422786128662,4.9884216762627975,4.9884216762627975,4.9884216762627975,4.9884216762627975,4.9884216762627975,4.9884216762627975,0.0,0.0,0.0,194.7326495375494
217,2023-05-02,190.1096714287021,160.57886168811504,221.69322725463033,190.1096714287021,190.1096714287021,2.0726856794610167,2.0726856794610167,2.0726856794610167,2.0726856794610167,2.0726856794610167,2.0726856794610167,0.0,0.0,0.0,192.1823571081631
218,2023-05-03,190.47511499611755,163.20272033197224,225.0191377685052,190.47511499611755,190.47511499611755,2.7586887819845574,2.7586887819845574,2.7586887819845574,2.7586887819845574,2.7586887819845574,2.7586887819845574,0.0,0.0,0.0,193.2338037781021
219,2023-05-04,190.84055856353305,165.569053648429,226.36429610158922,190.84055856353305,190.84055856353305,3.3146453562029654,3.3146453562029654,3.3146453562029654,3.3146453562029654,3.3146453562029654,3.3146453562029654,0.0,0.0,0.0,194.155203919736
220,2023-05-05,191.20600213094852,164.01430140152772,224.58903976097926,191.20600213094852,191.20600213094852,4.260169038967865,4.260169038967865,4.260169038967865,4.260169038967865,4.260169038967865,4.260169038967865,0.0,0.0,0.0,195.46617116991638
221,2023-05-08,192.30233283319492,166.06340819212045,225.581932714191,192.30233283319492,192.30233283319492,4.988421676271247,4.988421676271247,4.988421676271247,4.988421676271247,4.988421676271247,4.988421676271247,0.0,0.0,0.0,197.29075450946618
222,2023-05-09,192.6677764006104,164.48288932795901,224.77358448799237,192.6677764006104,192.6677764006104,2.072685679461,2.072685679461,2.072685679461,2.072685679461,2.072685679461,2.072685679461,0.0,0.0,0.0,194.74046208007138
223,2023-05-10,193.03321996802586,166.53359472399416,228.9702933022135,193.03321996802586,193.03321996802586,2.758688781986963,2.758688781986963,2.758688781986963,2.758688781986963,2.758688781986963,2.758688781986963,0.0,0.0,0.0,195.79190875001282
224,2023-05-11,193.39866353544133,165.6211594358972,225.12123452131215,193.39866353544133,193.39866353544133,3.3146453562084615,3.3146453562084615,3.3146453562084615,3.3146453562084615,3.3146453562084615,3.3146453562084615,0.0,0.0,0.0,196.7133088916498
225,2023-05-12,193.7641071028568,167.34804082341574,226.82020833237218,193.7641071028568,193.7641071028568,4.260169038971396,4.260169038971396,4.260169038971396,4.260169038971396,4.260169038971396,4.260169038971396,0.0,0.0,0.0,198.02427614182818
226,2023-05-15,194.86043780510326,170.99267003936603,230.96445107062638,194.86043780510326,194.86043780510326,4.988421676246729,4.988421676246729,4.988421676246729,4.988421676246729,4.988421676246729,4.988421676246729,0.0,0.0,0.0,199.84885948135
227,2023-05-16,195.22588137251873,167.29817336303068,227.23317349705388,195.22588137251873,195.22588137251873,2.0726856794515256,2.0726856794515256,2.0726856794515256,2.0726856794515256,2.0726856794515256,2.0726856794515256,0.0,0.0,0.0,197.29856705197025
228,2023-05-17,195.5913249399342,168.76624005391648,229.25815774023374,195.5913249399342,195.5913249399342,2.75868878198476,2.75868878198476,2.75868878198476,2.75868878198476,2.75868878198476,2.75868878198476,0.0,0.0,0.0,198.35001372191897
229,2023-05-18,195.95676850734966,168.95867034994092,229.06050897817124,195.95676850734966,195.95676850734966,3.3146453562050784,3.3146453562050784,3.3146453562050784,3.3146453562050784,3.3146453562050784,3.3146453562050784,0.0,0.0,0.0,199.27141386355476
230,2023-05-19,196.32221207476516,172.63548830041782,230.58718748692488,196.32221207476516,196.32221207476516,4.260169038961233,4.260169038961233,4.260169038961233,4.260169038961233,4.260169038961233,4.260169038961233,0.0,0.0,0.0,200.5823811137264
231,2023-05-22,197.41854277701157,172.2580693838542,232.75925549743823,197.41854277701157,197.41854277701157,4.988421676255179,4.988421676255179,4.988421676255179,4.988421676255179,4.988421676255179,4.988421676255179,0.0,0.0,0.0,202.40696445326674
232,2023-05-23,197.78398634442703,170.11814915902855,231.45500814911182,197.78398634442703,197.78398634442703,2.072685679451508,2.072685679451508,2.072685679451508,2.072685679451508,2.072685679451508,2.072685679451508,0.0,0.0,0.0,199.85667202387853
233,2023-05-24,198.1494299118425,173.0692384502327,232.41078749602335,198.1494299118425,198.1494299118425,2.7586887819871646,2.7586887819871646,2.7586887819871646,2.7586887819871646,2.7586887819871646,2.7586887819871646,0.0,0.0,0.0,200.90811869382966
234,2023-05-25,198.514873479258,171.43864695426265,231.37304542576743,198.514873479258,198.514873479258,3.314645356210574,3.314645356210574,3.314645356210574,3.314645356210574,3.314645356210574,3.314645356210574,0.0,0.0,0.0,201.82951883546858
235,2023-05-26,198.88031704667347,172.13799485818143,234.90229554332362,198.88031704667347,198.88031704667347,4.260169038989875,4.260169038989875,4.260169038989875,4.260169038989875,4.260169038989875,4.260169038989875,0.0,0.0,0.0,203.14048608566335
236,2023-05-30,200.34209131633537,173.2589431987079,232.47229149459085,200.34209131633537,200.34209131633537,2.072685679462245,2.072685679462245,2.072685679462245,2.072685679462245,2.072685679462245,2.072685679462245,0.0,0.0,0.0,202.4147769957976
237,2023-05-31,200.70753488375087,172.943268448312,233.130526957651,200.70753488375087,200.70753488375087,2.7586887819838206,2.7586887819838206,2.7586887819838206,2.7586887819838206,2.7586887819838206,2.7586887819838206,0.0,0.0,0.0,203.46622366573467
238,2023-06-01,201.07297845116634,173.3558461228041,235.77649304958658,201.07297845116634,201.07297845116634,3.3146453562071914,3.3146453562071914,3.3146453562071914,3.3146453562071914,3.3146453562071914,3.3146453562071914,0.0,0.0,0.0,204.38762380737353
239,2023-06-02,201.4384220185818,175.275070502122,235.2141416577943,201.4384220185818,201.4384220185818,4.26016903897971,4.26016903897971,4.26016903897971,4.26016903897971,4.26016903897971,4.26016903897971,0.0,0.0,0.0,205.69859105756152
240,2023-06-05,202.5347527208282,176.8593606478538,237.74647181944093,202.5347527208282,202.5347527208282,4.988421676261256,4.988421676261256,4.988421676261256,4.988421676261256,4.988421676261256,4.988421676261256,0.0,0.0,0.0,207.52317439708946
241,2023-06-06,202.9001962882437,173.90278851011107,235.055704635808,202.9001962882437,202.9001962882437,2.072685679462227,2.072685679462227,2.072685679462227,2.072685679462227,2.072685679462227,2.072685679462227,0.0,0.0,0.0,204.97288196770594
242,2023-06-07,203.26563985565917,175.51748619379546,236.14273114474733,203.26563985565917,203.26563985565917,2.7586887819839214,2.7586887819839214,2.7586887819839214,2.7586887819839214,2.7586887819839214,2.7586887819839214,0.0,0.0,0.0,206.0243286376431
243,2023-06-08,203.63108342307464,175.4560319149613,237.56072968567472,203.63108342307464,203.63108342307464,3.3146453562215648,3.3146453562215648,3.3146453562215648,3.3146453562215648,3.3146453562215648,3.3146453562215648,0.0,0.0,0.0,206.94572877929622
244,2023-06-09,203.9965269904901,179.3141179666001,239.69543293762774,203.9965269904901,203.9965269904901,4.260169038969549,4.260169038969549,4.260169038969549,4.260169038969549,4.260169038969549,4.260169038969549,0.0,0.0,0.0,208.25669602945965
245,2023-06-12,205.09285769273654,178.21094483882828,240.41148466271514,205.09285769273654,205.09285769273654,4.988421676258884,4.988421676258884,4.988421676258884,4.988421676258884,4.988421676258884,4.988421676258884,0.0,0.0,0.0,210.08127936899544
246,2023-06-13,205.458301260152,178.09571711010628,238.5912291898815,205.458301260152,205.458301260152,2.07268567945748,2.07268567945748,2.07268567945748,2.07268567945748,2.07268567945748,2.07268567945748,0.0,0.0,0.0,207.5309869396095
